sentence,model,query_mode,prompt_type,shot_type,context_type,correct
They will file the paperwork before the deadline.,deepseek,api,direct,few,administrative_action,1
The ring had been passed down through several generations.,claude,api,direct,few,personal_adornment,1
The ring had been passed down through several generations.,gpt,api,direct,few,personal_adornment,1
They will file the paperwork before the deadline.,deepseek,api,cot,few,administrative_action,1
They will file the paperwork before the deadline.,deepseek,api,cot,few,administrative_action,1
The ring had been passed down through several generations.,claude,api,direct,few,personal_adornment,1
The ring had been passed down through several generations.,gpt,api,direct,few,personal_adornment,1
He plans to file his tax return tomorrow.,deepseek,api,direct,few,administrative_action,1
He plans to file his tax return tomorrow.,deepseek,api,direct,few,administrative_action,1
The ring had been passed down through several generations.,claude,api,cot,few,personal_adornment,1
The ring had been passed down through several generations.,gpt,api,cot,few,personal_adornment,1
He plans to file his tax return tomorrow.,deepseek,api,cot,few,administrative_action,1
He plans to file his tax return tomorrow.,deepseek,api,cot,few,administrative_action,1
The ring had been passed down through several generations.,claude,api,cot,few,personal_adornment,1
The ring had been passed down through several generations.,gpt,api,cot,few,personal_adornment,1
She opened the file on her computer to review the report.,deepseek,api,direct,few,digital_record,1
She opened the file on her computer to review the report.,deepseek,api,direct,few,digital_record,1
A sudden ring echoed through the quiet hallway.,claude,api,direct,few,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,api,direct,few,auditory_event,1
She opened the file on her computer to review the report.,deepseek,api,cot,few,digital_record,1
She opened the file on her computer to review the report.,deepseek,api,cot,few,digital_record,1
A sudden ring echoed through the quiet hallway.,claude,api,direct,few,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,api,direct,few,auditory_event,1
The lawyer pulled the case file from the cabinet.,deepseek,api,direct,few,physical_record,1
The lawyer pulled the case file from the cabinet.,deepseek,api,direct,few,physical_record,1
A sudden ring echoed through the quiet hallway.,claude,api,cot,few,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,api,cot,few,auditory_event,1
The lawyer pulled the case file from the cabinet.,deepseek,api,cot,few,physical_record,1
The lawyer pulled the case file from the cabinet.,deepseek,api,cot,few,physical_record,1
A sudden ring echoed through the quiet hallway.,claude,api,cot,few,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,api,cot,few,auditory_event,1
Each employee has a file stored in the archive room.,deepseek,api,direct,few,physical_record,1
Each employee has a file stored in the archive room.,deepseek,api,direct,few,physical_record,1
She paused when she heard a ring coming from the phone.,claude,api,direct,few,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,api,direct,few,auditory_event,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,direct,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,direct,few,financial_sense,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,few,physical_environment,1
Each employee has a file stored in the archive room.,deepseek,api,cot,few,physical_record,1
Each employee has a file stored in the archive room.,deepseek,api,cot,few,physical_record,1
She paused when she heard a ring coming from the phone.,claude,api,direct,few,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,api,direct,few,auditory_event,1
She paused when she heard a ring coming from the phone.,claude,api,cot,few,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,api,cot,few,auditory_event,1
She paused when she heard a ring coming from the phone.,claude,api,cot,few,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,api,cot,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,claude,api,direct,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,api,direct,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,claude,api,direct,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,api,direct,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,claude,api,cot,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,api,cot,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,claude,api,cot,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,api,cot,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,claude,api,direct,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,api,direct,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,claude,api,direct,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,api,direct,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,claude,api,cot,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,api,cot,few,auditory_event,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,cot,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,cot,few,financial_sense,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,few,physical_environment,1
Everyone turned at the ring that signaled the end of class.,claude,api,cot,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,api,cot,few,auditory_event,1
A ring of stones surrounded the fire pit.,claude,api,direct,few,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,api,direct,few,spatial_structure,1
A ring of stones surrounded the fire pit.,claude,api,direct,few,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,api,direct,few,spatial_structure,1
A ring of stones surrounded the fire pit.,claude,api,cot,few,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,api,cot,few,spatial_structure,1
A ring of stones surrounded the fire pit.,claude,api,cot,few,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,api,cot,few,spatial_structure,1
The trees formed a ring around the clearing.,claude,api,direct,few,spatial_structure,1
The trees formed a ring around the clearing.,gpt,api,direct,few,spatial_structure,1
The trees formed a ring around the clearing.,claude,api,direct,few,spatial_structure,1
The trees formed a ring around the clearing.,gpt,api,direct,few,spatial_structure,1
The trees formed a ring around the clearing.,claude,api,cot,few,spatial_structure,1
The trees formed a ring around the clearing.,gpt,api,cot,few,spatial_structure,1
The trees formed a ring around the clearing.,claude,api,cot,few,spatial_structure,1
The trees formed a ring around the clearing.,gpt,api,cot,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,claude,api,direct,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,api,direct,few,spatial_structure,1
I went to the bank to apply for a loan.,claude,api,direct,few,financial_sense,1
Federal law insures your money at the bank.,deepseek,api,direct,few,financial_sense,1
Federal law insures your money at the bank.,deepseek,api,direct,few,financial_sense,1
I went to the bank to apply for a loan.,gpt,api,direct,few,financial_sense,1
A dark ring appeared around the stain after it dried.,claude,api,direct,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,api,direct,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,claude,api,cot,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,api,cot,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,claude,api,cot,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,api,cot,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,claude,api,direct,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,api,direct,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,claude,api,direct,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,api,direct,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,claude,api,cot,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,api,cot,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,claude,api,cot,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,api,cot,few,spatial_structure,1
